"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmeangravity"	"angletbodyaccjerkmeangravitymean"	"angletbodygyromeangravitymean"	"angletbodygyrojerkmeangravitymean"	"anglexgravitymean"	"angleygravitymean"	"anglezgravitymean"
"74"	0.27683965	-0.02714766	-0.1231748	-0.97739515	-0.58759988	-0.97067028	-0.75672502	-0.05899586	0.9993499	-0.97380343	-0.69035884	-0.95687927	0.06719499	0.22425664	-0.00032738316	-0.97463659	-0.96532216	-0.98959311	0.16127991	-0.13043859	0.21213106	-0.94601195	-0.98302707	-0.96470731	-0.11341681	-0.029336611	-0.066985016	-0.97892309	-0.98440393	-0.99161134	-0.84935162	-0.7499689	-0.84935162	-0.7499689	-0.97568945	-0.98009774	-0.79201016	-0.90706493	-0.98514778	-0.98501114	-0.97590839	-0.68463497	-0.9819809	-0.97788126	-0.56873374	-0.96595169	-0.16352692	-0.10549693	-0.092662135	-0.97465148	-0.96828834	-0.98784889	-0.97690911	-0.96416548	-0.989856	0.25591129	-0.55321676	0.14471338	-0.95500016	-0.97999511	-0.97315134	-0.94457602	-0.98526998	-0.96520378	-0.36665944	0.27514854	-0.26542678	-0.78142895	-0.77156888	-0.17072521	-0.97823155	-0.98139751	0.41045514	-0.95044369	-0.89957191	-0.4527781	-0.98525063	-0.985195	0.29277782	0.44722533	0.022634024	-0.051352659	0.15633378	0.79692828	0.12501854	-0.97719373
"75"	0.26865095	0.016430154	-0.10372571	-0.98569313	-0.89590544	-0.98819508	-0.75607738	-0.068420491	0.99429673	-0.98349779	-0.87756222	-0.98545848	0.077417432	-0.037359808	0.0074256146	-0.97566868	-0.98006376	-0.9926129	0.086572053	-0.10767743	0.15907433	-0.95021471	-0.98811222	-0.96948105	-0.13014634	-0.036068798	-0.069935123	-0.98451196	-0.98667782	-0.99388327	-0.95078066	-0.91348682	-0.95078066	-0.91348682	-0.98420696	-0.98054207	-0.87634272	-0.91334379	-0.9900837	-0.9843463	-0.98176325	-0.93234665	-0.98938688	-0.98756086	-0.8858831	-0.98742986	0.12061108	-0.14573292	0.1342224	-0.97598056	-0.97793988	-0.99128063	-0.97748471	-0.98463728	-0.9924545	0.27928825	0.0011729757	-0.021002482	-0.94593892	-0.98624614	-0.97448174	-0.95173175	-0.98945513	-0.97049747	-0.015075881	0.31906184	-0.14429261	-0.94537225	-0.91127373	-0.28774651	-0.98065971	-0.97856496	0.29147682	-0.9424823	-0.91073852	-0.22290912	-0.98690955	-0.98187267	0.24773293	-0.028318727	-0.11511494	-0.044386256	0.058185081	0.79739372	0.13180225	-0.97526294
"76"	0.28526329	-0.008888811	-0.10374518	-0.99549458	-0.97982784	-0.99541907	-0.75875146	-0.045998244	0.9957729	-0.994136	-0.97831578	-0.98857181	0.080899203	-0.00041533963	-0.017179454	-0.99271975	-0.98994592	-0.99590479	0.018982197	-0.088940444	0.11034306	-0.96234199	-0.99311406	-0.98134938	-0.12062556	-0.035133122	-0.064724956	-0.99395962	-0.99601352	-0.99616353	-0.98981335	-0.9901396	-0.98981335	-0.9901396	-0.99420976	-0.99676198	-0.95121536	-0.93829404	-0.99619712	-0.9968233	-0.99356756	-0.98321534	-0.99346289	-0.99653259	-0.97827607	-0.9964054	0.09589006	0.035107332	0.48451086	-0.99267002	-0.98906796	-0.99440684	-0.99342505	-0.99193613	-0.99605154	0.23098237	0.23852467	0.087364709	-0.96457419	-0.99383036	-0.98426332	-0.9621221	-0.99262076	-0.981912	-0.0091311953	0.031022827	-0.10442523	-0.99186108	-0.9894907	0.10835916	-0.99656785	-0.99570379	0.69568998	-0.96361471	-0.93434582	-0.19513653	-0.99691603	-0.99648845	0.22951596	-0.13157685	0.56561658	-0.010565179	0.046694737	0.79917435	0.11596031	-0.97723061
"77"	0.28347732	-0.0075244582	-0.10928717	-0.99458009	-0.98676377	-0.99609334	-0.75643925	-0.040042686	0.99732192	-0.99194049	-0.97934351	-0.99830591	0.067279115	0.0083881751	0.00059152697	-0.99155723	-0.99239484	-0.9924286	-0.022319625	-0.073791881	0.081217964	-0.98176287	-0.99496989	-0.99107732	-0.11018738	-0.038877206	-0.060758143	-0.99353321	-0.99574747	-0.99696431	-0.99056014	-0.99211327	-0.99056014	-0.99211327	-0.99250833	-0.99639147	-0.98737097	-0.98035599	-0.99612359	-0.9967424	-0.99230658	-0.98817303	-0.9939374	-0.99579669	-0.9857358	-0.99721457	0.2193379	-0.016730184	0.60904899	-0.99132506	-0.99219263	-0.99003854	-0.9926056	-0.99321268	-0.9936042	0.14004241	0.11175725	0.31428141	-0.97878881	-0.994053	-0.99172103	-0.98264523	-0.99560924	-0.99150563	-0.10142721	0.1601512	0.12136102	-0.99330024	-0.99151132	0.22413213	-0.99527734	-0.99726274	0.42434458	-0.98660836	-0.97951337	-0.17591043	-0.99644444	-0.99705279	0.35580339	0.089427765	-0.19193509	0.3777409	0.071105431	0.79725696	0.11174753	-0.97914858
"78"	0.27302712	-0.010196757	-0.11115339	-0.9931253	-0.990001	-0.99540821	-0.75507694	-0.034589346	0.99683535	-0.99720491	-0.98764316	-0.99608329	0.071901676	0.01871745	0.0076429677	-0.98795958	-0.98934057	-0.99198477	-0.033496634	-0.06870624	0.076413374	-0.99260027	-0.99691858	-0.99510021	-0.10087654	-0.036907457	-0.050117834	-0.99492425	-0.99568523	-0.99684568	-0.9923007	-0.99519865	-0.9923007	-0.99519865	-0.99000829	-0.99459061	-0.99204765	-0.99363406	-0.99653651	-0.99682352	-0.99141608	-0.98845507	-0.9933639	-0.99390879	-0.99042758	-0.99647208	0.1830802	0.26947844	0.54253605	-0.98867465	-0.98980859	-0.99029168	-0.98816994	-0.98946822	-0.99225092	0.21105162	0.089327877	0.24773636	-0.99195184	-0.99648298	-0.99483133	-0.99273888	-0.99718389	-0.99555046	-0.13618871	0.44459077	0.10243786	-0.99445429	-0.99567097	0.5367612	-0.99391936	-0.99439161	0.44982668	-0.9952448	-0.99335465	0.038252729	-0.99665054	-0.99695369	0.42547292	0.13874217	-0.47911601	0.26332158	-0.41201595	0.79641242	0.1079178	-0.98014271
"79"	0.28202157	-0.037696218	-0.1348973	-0.32828019	-0.13715339	-0.18908594	0.94530277	-0.24594143	-0.032164781	-0.98404763	-0.92892805	-0.93255981	-0.15648565	-0.14285296	-0.11307869	-0.18375939	-0.17046131	-0.6138299	-0.47972952	0.082034033	0.25644309	-0.32354578	-0.14193972	-0.456598	0.094248032	-0.47621005	-0.14213364	-0.34571615	-0.48674954	-0.42150795	-0.22455962	-0.23798068	-0.22455962	-0.23798068	-0.28942433	-0.1650001	-0.034395601	-0.16818626	-0.46614969	-0.43365401	-0.26090491	-0.1225668	-0.33121596	-0.35670701	-0.19956719	-0.17778017	-0.24034828	0.021220418	-0.1267052	-0.21046447	-0.26352811	-0.53570907	-0.22825321	-0.12427445	-0.69843617	-0.35255442	-0.52037105	0.054236989	-0.18478068	-0.19802441	-0.30755844	-0.36807715	-0.11504726	-0.5653109	-0.33099711	-0.23315776	0.085932199	-0.16681083	-0.39958295	0.071108062	-0.15404481	-0.18468998	0.05448232	-0.22217604	-0.27364953	-0.00046986504	-0.43183165	-0.47637007	-0.15164178	-0.16088312	0.56473632	0.91247322	-0.41283607	-0.77370661	0.25243212	0.044098743
"80"	0.25584075	-0.064550029	-0.095186339	-0.22920689	0.016506077	-0.26031088	0.941113	-0.25203524	-0.032883452	-0.98396245	-0.91749933	-0.94907823	-0.2075541	0.35784284	-0.45240093	-0.10835028	-0.018692846	-0.54755884	0.094091481	-0.30915291	0.086441165	-0.39925291	-0.088415705	-0.4021575	0.16674262	-0.033796125	-0.089260236	-0.24989187	-0.45374418	-0.36981311	-0.12650269	-0.21339031	-0.12650269	-0.21339031	-0.13850122	-0.1985903	-0.14093823	-0.21605518	-0.38991977	-0.43898407	-0.15111525	-0.029049967	-0.25730713	-0.26219727	-0.023857847	-0.32216393	-0.28387838	0.071734673	0.27824252	-0.17833844	-0.12083878	-0.49894754	-0.114045	0.0278476	-0.59459456	-0.28900587	-0.31683068	-0.18418296	-0.20450954	-0.24583137	-0.31117804	-0.4613169	-0.0098376617	-0.48985502	0.10793445	-0.30652056	0.087772901	-0.079277624	-0.42303003	0.17065849	-0.17844557	-0.23065634	0.19047898	-0.26827982	-0.31462338	0.13022438	-0.42818587	-0.49288443	0.17370926	-0.021976855	0.50660939	-0.70005302	-0.84094295	-0.76716315	0.25691881	0.044637597
"81"	0.25486723	0.0038147234	-0.12365809	-0.27515786	0.013079871	-0.28437131	0.9463639	-0.2642781	-0.025575066	-0.96281006	-0.95613091	-0.97190922	0.20160447	0.41708229	0.13907817	-0.17769459	-0.029600637	-0.57950713	0.21120057	-0.27290542	0.10198601	-0.44543781	-0.063083329	-0.34705584	-0.1632255	-0.0055604084	-0.23155479	-0.2642317	-0.4246765	-0.34254219	-0.16010001	-0.2575711	-0.16010001	-0.2575711	-0.19435478	-0.21994358	-0.094593563	-0.29084739	-0.37415066	-0.41803191	-0.23040737	0.025426852	-0.37731132	-0.29352234	-0.057693173	-0.29008541	-0.3321629	0.22449585	-0.0078754732	-0.19265346	-0.10961071	-0.52564781	-0.23589453	-0.0058155748	-0.63286681	-0.13444624	-0.48198596	-0.044214274	-0.31708155	-0.2081588	-0.18579836	-0.48630588	0.0097268728	-0.46935672	-0.17980673	-0.24182798	0.24344224	-0.15631258	-0.43685834	0.18660117	-0.14943801	-0.32125627	0.31075674	-0.30867072	-0.40140024	0.2004148	-0.40103832	-0.48192421	0.24430554	0.37204103	-0.10618357	-0.92383533	0.34445919	-0.75741393	0.2644517	0.039416823
"82"	0.34337048	-0.014446221	-0.16737697	-0.22992354	0.17391077	-0.21338751	0.95244515	-0.25983791	-0.026131065	-0.98110011	-0.96439894	-0.96430389	0.33608453	-0.46414358	-0.0050257445	-0.12048623	0.028659631	-0.52146493	0.096081738	-0.16339425	0.025859464	-0.36040537	0.042333424	-0.2761384	-0.054628854	0.34028929	-0.26967159	-0.10205315	-0.24344225	-0.31157714	-0.07351308	-0.19511453	-0.07351308	-0.19511453	-0.12948008	-0.17393461	-0.049340623	-0.090123903	-0.23647406	-0.22944178	-0.15132288	0.1952672	-0.32123865	-0.26312557	0.087855316	-0.21697496	-0.21796917	0.24277715	-0.19592608	-0.18341895	-0.025971976	-0.48742267	-0.13227926	0.020367181	-0.55284935	-0.27636249	-0.46512323	-0.32863964	-0.16221058	0.026553035	-0.18046872	-0.4234905	0.044652222	-0.37656508	-0.17515958	0.063447474	0.22913488	-0.10437689	-0.37621527	0.2341223	-0.13222215	-0.23261183	0.26645968	-0.06013149	-0.27464609	0.32763238	-0.21766885	-0.29922633	0.26278644	-0.37857364	-0.58207333	-0.88634874	0.063337412	-0.76253431	0.26085042	0.03973498
"83"	0.27623973	-0.029638413	-0.14261631	-0.22657692	0.16428792	-0.12254496	0.94712514	-0.25710034	-0.028422611	-0.97692745	-0.98859597	-0.9604447	-0.23562339	-0.11177723	0.1726546	-0.19243345	0.053981333	-0.46932414	0.0087423875	0.011660578	0.0041745148	-0.37755748	0.13371503	-0.30814814	-0.075668238	0.17146688	0.13645072	-0.12906742	-0.19010724	-0.41834914	-0.04949205	-0.21102536	-0.04949205	-0.21102536	-0.1598686	-0.14985071	-0.021410464	-0.044636319	-0.22009657	-0.21277224	-0.22580363	0.11028848	-0.20488317	-0.22680227	0.11880106	-0.14635155	-0.21327457	0.041467697	-0.18682198	-0.28524022	-0.011101847	-0.42589499	-0.16922718	0.055776797	-0.51021094	-0.38121079	-0.37556471	-0.30822461	-0.23710582	0.047211246	-0.2579581	-0.4223431	0.17601624	-0.3885971	-0.17637171	-0.1440376	0.059106372	-0.12319532	-0.38785963	0.11900594	-0.11608747	-0.20103653	-0.0016147957	-0.0038214657	-0.24624861	0.34863426	-0.18755095	-0.30033796	0.41518644	-0.072906378	0.65684208	-0.29120005	0.077922024	-0.76396808	0.25962894	0.041412489
"84"	0.25546822	0.021219063	-0.048949431	-0.22453699	0.022312942	-0.11319624	0.94574875	-0.25477781	-0.026521446	-0.98531496	-0.98019454	-0.96626457	0.11592991	0.23466731	0.36150518	-0.24577701	-0.020566631	-0.46593017	-0.0425566	0.097617796	0.084655454	-0.51085478	0.026422841	-0.37242435	-0.33244254	-0.40624756	0.23877062	-0.287501	-0.29241241	-0.48255501	-0.077394435	-0.23776722	-0.077394435	-0.23776722	-0.2060086	-0.19927244	-0.13887531	-0.16730755	-0.3038356	-0.37442998	-0.29042868	0.057822283	-0.24835735	-0.19997071	-0.062099119	-0.11065828	-0.42629225	0.24247482	0.13265712	-0.29804684	-0.051726769	-0.43348651	-0.25753842	-0.052800462	-0.49547394	-0.18047102	-0.13849441	-0.13384882	-0.34753471	-0.035159614	-0.33384574	-0.56299575	0.055512057	-0.44288023	0.1925116	0.012079807	0.0019418803	-0.20002501	-0.37817216	0.10760313	-0.15902098	-0.25781592	0.0021477746	-0.17453126	-0.30735586	0.41813914	-0.33835881	-0.46501488	0.33535697	0.22793831	0.011124233	0.27225381	0.20734525	-0.76618572	0.25825832	0.040128173
"85"	0.32113983	0.0015817951	-0.043553705	-0.23395567	0.034774517	-0.16193047	0.95021213	-0.24482976	-0.023627905	-0.98994516	-0.95439711	-0.97017613	0.30483318	-0.094993043	-0.36239501	-0.10173292	-0.053477323	-0.49861984	-0.037246509	-0.097676458	0.13248328	-0.50430997	-0.10197017	-0.32240541	-0.25613684	-0.19043807	-0.010926571	-0.24189501	-0.36814485	-0.40959039	-0.09549311	-0.23418525	-0.09549311	-0.23418525	-0.1466642	-0.15836859	-0.19638987	-0.25609966	-0.32711536	-0.42371876	-0.16356217	-0.041627698	-0.25329234	-0.26347693	0.008517917	-0.17781648	-0.18009996	-0.05236536	0.075798266	-0.16775317	-0.1498672	-0.45649574	-0.11202062	-0.010835726	-0.53828508	-0.33058084	-0.49202307	-0.2793385	-0.39590549	-0.14616569	-0.27622589	-0.53891142	-0.082039892	-0.40013872	0.053237664	-0.10810804	-0.10842339	-0.14847221	-0.40610227	0.068113326	-0.13543936	-0.19450513	-0.12313669	-0.26831853	-0.37690138	0.25039229	-0.3971911	-0.50292913	0.21994178	-0.14821824	-0.55225485	0.20524431	0.37750041	-0.77667683	0.2512184	0.038105042
"86"	0.2346659	-0.049547719	-0.11175723	-0.24708664	0.055164926	-0.20856333	0.94913033	-0.23690505	-0.022201127	-0.98032152	-0.9839185	-0.96877668	-0.2091684	0.17500548	-0.42042207	-0.015193506	0.0051255923	-0.49424157	-0.016108606	-0.2247527	0.14882964	-0.47230941	-0.061530134	-0.29837084	0.064369619	-0.068501754	-0.20808194	-0.20694617	-0.34268862	-0.34387753	-0.11344328	-0.23084634	-0.11344328	-0.23084634	-0.097063034	-0.061633391	-0.14638251	-0.24908129	-0.30373917	-0.37066839	-0.18777314	-0.0046568174	-0.2686715	-0.27172376	0.019494247	-0.23757804	-0.22231137	-0.08708512	0.18865894	-0.17170095	-0.12720584	-0.4353911	0.051579153	0.080495392	-0.5521501	-0.34560667	-0.48990239	-0.14728448	-0.32008271	-0.10693741	-0.22430549	-0.52062201	-0.04115117	-0.38854764	0.096134195	-0.067297563	-0.016259307	-0.11082694	-0.42757093	0.2345653	-0.088076196	-0.032996374	0.022105937	-0.24418375	-0.38477677	0.29880192	-0.35354882	-0.43963334	0.21824618	0.17547688	0.5515122	-0.2214606	-0.68819132	-0.78422533	0.24608543	0.037162294
"87"	0.31263404	-0.026367749	-0.13095121	-0.3530986	-0.01738215	-0.1278076	0.94691727	-0.26205559	-0.020235796	-0.9850642	-0.94652431	-0.83709377	-0.094394668	0.013017354	-0.30579489	-0.30650885	-0.068948743	-0.60594792	-0.23928593	0.078229978	0.043137262	-0.46501506	-0.16740045	-0.43151087	0.034467284	-0.34622965	0.19077019	-0.28902666	-0.49804596	-0.54948827	-0.1696296	-0.32073899	-0.1696296	-0.32073899	-0.28756092	-0.27400211	-0.21472204	-0.22792935	-0.46434627	-0.46330737	-0.2749068	-0.062349562	-0.31909457	-0.38657078	-0.055909878	-0.098385402	-0.2490708	0.0013439574	-0.22652212	-0.32488554	-0.15821185	-0.56272771	-0.34905958	-0.032820151	-0.64777257	-0.33298679	-0.40132381	-0.41857923	-0.3276796	-0.25778599	-0.35621853	-0.50858961	-0.12194059	-0.51041089	-0.070288769	-0.11308313	-0.020525379	-0.25871717	-0.46375538	0.024106987	-0.21590346	-0.36040189	0.015740678	-0.30917911	-0.30476058	-0.038943067	-0.47289324	-0.48842516	-0.020913284	-0.51615414	0.46159389	0.92173483	-0.36722405	-0.7601763	0.26295137	0.035725938
"88"	0.2769154	-0.03548621	-0.080569176	-0.26294183	0.11127781	-0.21270027	0.94686993	-0.25580058	-0.035627962	-0.99082894	-0.98245209	-0.91471331	-0.17405369	-0.044309143	-0.31650894	-0.20323289	0.071281747	-0.50076699	-0.070738847	-0.11881544	0.14989071	-0.46773904	-0.088727759	-0.37812283	0.18603411	-0.33257964	-0.02649704	-0.1997635	-0.46388403	-0.42599171	-0.10747234	-0.24223487	-0.10747234	-0.24223487	-0.16292627	-0.16984307	-0.17879454	-0.25342387	-0.39277622	-0.43292775	-0.23624459	0.10852771	-0.2746545	-0.27364908	0.042382333	-0.24038519	-0.16923038	-0.027292108	0.039915751	-0.23747019	-0.039713237	-0.45371719	-0.23775165	0.12142791	-0.54573562	-0.21917872	-0.45231664	-0.33949949	-0.2931536	-0.18697858	-0.28535159	-0.52341889	-0.039331806	-0.46859871	0.215049	-0.069224902	-0.022534522	-0.16322391	-0.40834585	0.1151742	-0.083012895	-0.29820284	0.22735472	-0.33790803	-0.32354691	0.25132652	-0.4493405	-0.4513102	-0.087346811	-0.076905525	0.52565944	0.50002769	-0.64330959	-0.76411341	0.25875981	0.046412684
"89"	0.20530739	-0.0085082782	-0.11964696	-0.2607049	0.027917204	-0.2265457	0.9454189	-0.25466811	-0.032057504	-0.98898889	-0.99000079	-0.92855391	0.314329	-0.037260786	-0.10858857	-0.17219386	-0.068312343	-0.50717565	0.01278096	-0.29505011	0.18375478	-0.51115059	-0.098407942	-0.3493255	0.045082723	0.2244584	-0.25061744	-0.25293354	-0.462935	-0.39017635	-0.12980293	-0.2590426	-0.12980293	-0.2590426	-0.2019714	-0.16995986	-0.18656546	-0.28436434	-0.38941355	-0.46969061	-0.20511072	-0.042937314	-0.33885732	-0.28372378	-0.00060358452	-0.22692835	-0.22292729	-0.0093515925	-0.011300085	-0.23343978	-0.16820535	-0.47693821	-0.18124372	-0.02118834	-0.53461719	-0.2292174	-0.44968906	-0.067872219	-0.37832881	-0.2457801	-0.28740226	-0.55327845	-0.024582546	-0.43039089	0.015490945	-0.031424588	0.13120889	-0.22227743	-0.39548541	0.19335164	-0.13711251	-0.21444218	0.10701003	-0.33261203	-0.37380292	0.34663422	-0.46244652	-0.516967	0.11851372	0.83477099	-0.8490253	-0.3573275	-0.17031316	-0.76548846	0.25819326	0.043972437
"90"	0.30699599	-0.01378698	-0.18016197	-0.23902985	0.072865343	-0.24720444	0.94193674	-0.25575938	-0.026832917	-0.98783704	-0.993833	-0.95108339	0.46707036	-0.37921519	-0.12680689	-0.10057023	-0.033826936	-0.54400891	-0.019691717	-0.16320524	0.099528543	-0.49171175	-0.065042631	-0.31606302	-0.14267476	0.39578343	-0.21212991	-0.24170042	-0.35470816	-0.39392242	-0.10480876	-0.25305003	-0.10480876	-0.25305003	-0.15146378	-0.16172564	-0.16295412	-0.25447801	-0.31433045	-0.41836589	-0.1707477	0.01859811	-0.35554991	-0.2675901	0.0333544	-0.24801824	-0.082171576	0.2068533	-0.020155954	-0.17595284	-0.13843892	-0.49953681	-0.10160387	0.016051207	-0.58656564	-0.31831092	-0.48538218	-0.083528997	-0.39788691	-0.04088927	-0.25003562	-0.52210762	-0.08680965	-0.4016197	-0.093225047	0.12476665	0.12613602	-0.15167709	-0.4324654	0.22311455	-0.11944835	-0.22363449	0.212359	-0.30220288	-0.3493227	0.38746429	-0.41761345	-0.46060184	0.20480072	-0.15813633	-0.75918859	-0.27099476	0.20183852	-0.76460055	0.25932627	0.040396555
"91"	0.28151325	-0.040800898	-0.13467496	-0.20097415	0.13235411	-0.22023423	0.93746757	-0.25840003	-0.034867064	-0.98403915	-0.9792264	-0.95247094	-0.23332563	0.026585333	0.34066157	-0.15591105	0.058591159	-0.49444866	-0.049202381	0.088514793	0.019604124	-0.43666047	0.03394737	-0.30922493	-0.13278403	-0.037932658	-0.065283761	-0.1709756	-0.30613491	-0.38388653	-0.063225767	-0.21278856	-0.063225767	-0.21278856	-0.12198932	-0.20366331	-0.075164913	-0.20769179	-0.27198253	-0.35678785	-0.19711314	-0.058279826	-0.25261291	-0.20242093	0.15166689	-0.26403888	-0.2117895	0.081188845	0.1134985	-0.2305614	-0.12439794	-0.45758603	-0.1530197	0.17865505	-0.52862194	-0.39235875	-0.27476984	-0.32646668	-0.4048987	-0.064843113	-0.275699	-0.45102377	0.083256156	-0.38366033	-0.09944051	-0.2232473	-0.056947522	-0.15097581	-0.37214606	0.14900811	-0.1525068	-0.27939285	0.46054314	-0.24978553	-0.31441572	0.45598969	-0.37851993	-0.37255783	0.23945448	-0.16575559	0.64827164	0.30336778	0.82213587	-0.76024173	0.2615288	0.04604602
"92"	0.30388542	0.0027680377	-0.038613087	-0.16865626	0.19033573	-0.1404726	0.93719527	-0.26621211	-0.03442325	-0.98228157	-0.97078768	-0.96034794	0.019032962	0.074249122	0.29578635	-0.16651885	0.17001521	-0.43981611	-0.017927118	0.10532781	0.079664131	-0.45932476	0.034665288	-0.32584284	-0.087034968	-0.29115427	0.29803128	-0.1951596	-0.26988336	-0.36233493	-0.017610633	-0.14299831	-0.017610633	-0.14299831	-0.10161814	-0.10006713	-0.099273959	-0.16899804	-0.27478233	-0.2855736	-0.23666293	0.095769616	-0.16416393	-0.14326479	0.16319435	-0.19593143	-0.37298276	0.12267237	0.18648516	-0.24427471	0.013201164	-0.39531278	-0.15971427	0.26048314	-0.48149697	-0.35966786	-0.22848678	-0.13327222	-0.36094486	-0.028597978	-0.19121952	-0.49125647	0.064627021	-0.43796308	-0.094465238	-0.057402259	0.30389196	-0.075130477	-0.31689723	0.087164387	-0.1027928	-0.097456627	0.20626159	-0.21108422	-0.28294851	0.43683433	-0.28965059	-0.33084143	0.22783962	-0.040030437	0.25725166	0.076090927	-0.12342479	-0.75288184	0.26672866	0.045691901
"93"	0.3541929	-0.012560935	-0.058680943	-0.20842457	0.23479071	-0.15926287	0.94782306	-0.265399	-0.030585939	-0.95867188	-0.9626832	-0.97325368	0.16511669	-0.25047435	-0.26253378	-0.11675796	0.22370706	-0.44241294	-0.011481705	-0.15332276	0.11270213	-0.51392579	-0.050255776	-0.2828863	-0.093964269	-0.26373019	-0.067837338	-0.27564792	-0.31532794	-0.27382886	-0.035592505	-0.15547409	-0.035592505	-0.15547409	-0.051890081	-0.086472346	-0.15365965	-0.26457853	-0.2996404	-0.34351191	-0.21376697	0.1882365	-0.22944501	-0.20627066	0.18103324	-0.18672309	-0.30295875	0.081152493	0.028091615	-0.19421195	0.093233503	-0.3808327	-0.11438034	0.28472732	-0.50271533	-0.21648307	-0.47008484	-0.062966731	-0.38726929	-0.1205568	-0.18758513	-0.55411036	-0.01597055	-0.38260535	-0.093528107	-0.062564688	0.056758584	-0.0591392	-0.34641	0.10483151	-0.037076583	-0.15403764	0.20167027	-0.27479762	-0.38562721	0.33212781	-0.34136634	-0.39315099	0.17056336	-0.42271263	-0.35621295	-0.40372804	-0.16908718	-0.75597648	0.2649955	0.042851381
"94"	0.22229785	-0.018659683	-0.11718642	-0.22054434	0.16981657	-0.21230566	0.95736507	-0.25851158	-0.030633221	-0.98071351	-0.97632552	-0.97308252	-0.24161075	0.44647153	-0.09482976	-0.043791913	0.099639636	-0.48190249	0.012997123	-0.22759154	0.14288578	-0.47216816	-0.027794022	-0.26281941	-0.18520624	-0.13287228	-0.14767475	-0.23434166	-0.32301273	-0.26892701	-0.062178356	-0.22499279	-0.062178356	-0.22499279	-0.055646508	-0.11724214	-0.12408931	-0.21431024	-0.28909867	-0.35180971	-0.1400821	0.18180734	-0.30269727	-0.25456565	0.08912876	-0.22484644	-0.15339623	0.11966128	0.059080818	-0.13087614	0.033687393	-0.42484368	-0.038082737	0.099341719	-0.53754143	-0.24328637	-0.41274897	0.067570327	-0.3659316	-0.15285464	-0.16361966	-0.5063008	0.035207478	-0.36580919	-0.16046817	-0.16113559	0.059063705	-0.12987657	-0.40451684	0.20484213	-0.033384888	-0.23700181	0.18016645	-0.22141963	-0.34667919	0.27144768	-0.34959232	-0.40042849	0.16110264	0.74829284	0.66857957	-0.45945502	0.29156957	-0.76399734	0.25941575	0.042765051
